total_cards,client_timestamp_ms,event_type,release_channel,user_id,stars,active_modifiers,passed,time_seconds,game_version,rounds_count,client_iso,session_id,level_number,end_reason,event_timestamp,player_id,mode,stage_name,cards_failed_count,id,session_doc_id,round_number,time_spent_seconds,attempt_number,hidden_duration_ms,reason,active_playtime_seconds,source,session_duration_seconds,inactivity_ms,referrer,ip_collected,game_build,current_stage_failed,stats_modal_open,autoplay_mode,reference_modal_open,target,stage_leaderboard_open,adaptive_group_decided,ui_view,achievements_modal_open,flash_countdown_active,quit_bucket,stage_preview_open,preview_source,settings_modal_open,ui_state,stats_leaderboard_modal_open,stage_type,current_stage_completed,adaptive_group,current_level_number,area,action,stage_status,stage_index,preview_start_source,leaderboard_metric,fullscreen_total_seconds,settings_tab,close_source,auto_start_stage_preview_enabled,keybind_practice_home,keybind_retry,theme_id,keybind_stage_next,leaderboards_enabled,flash_warning_enabled,keybind_stage_quit,enter_to_next_enabled,keybind_practice_settings,fullscreen_enabled,keybind_fullscreen,flash_countdown_enabled,color_vision_mode,auto_advance_next_enabled,success_animation_enabled,layout_mode,trigger_source,sandbox_unlock_confirm_enabled,reported_session_seconds,inactive_ms_before_end,session_elapsed_seconds,total_playtime_seconds,last_level_completed,shuffled_theme,setting_value,setting_category,setting_name,previous_value,cancel_source,achievement_unlocked,achievement_id,enabled,site_host,session_key,player_id_norm,event_type_norm,event_time_ms
,1772987609889,settings_snapshot,custom,nRdMy0ty0uWldrX7jyWzfSJDRIh1,,,,,2026.04.0,,2026-03-08T16:33:29.889Z,050a25d9-8c3d-4abe-9f45-a355e9e26587,,,2026-03-08T16:33:30.245000+00:00,086c11a1-5d07-48ea-aa10-4cb3c0cafa9f,,,,BCa51wQvSjGfgXHmcHbT,41AmKKjlxoFUtN5YN66P,,,,,,,initial_load,,,,,,False,False,,False,,False,False,splash,False,False,before_first_level_countdown,False,,False,idle,False,,False,undecided,1.0,,,,,,,,,,True,h,r,studio-light,enter,True,True,q,False,s,False,f,True,standard,True,True,classic,,,,,,,,,,,,,,,,,uploads.ungrounded.net,050a25d9-8c3d-4abe-9f45-a355e9e26587,086c11a1-5d07-48ea-aa10-4cb3c0cafa9f,settings_snapshot,1772987609889
,1772988287374,settings_snapshot,custom,JcUellTiQeV4jDgp13Jd2hCC8E62,,,,,2026.04.0,,2026-03-08T16:44:47.374Z,bd88a832-4d94-48ba-a4a0-9c8d4495f100,,,2026-03-08T16:52:34.543000+00:00,d61c002a-b1d6-4c3e-a4f8-75e920e943a5,,,,RYGm2foyu5gDMX56WstJ,RP3FP9tyyiELgatPkyjg,,,,,,,initial_load,,,,,,False,False,,False,,False,False,splash,False,False,before_first_level_countdown,False,,False,idle,False,,False,undecided,1.0,,,,,,,,,,True,h,r,studio-light,enter,True,True,q,False,s,False,f,True,standard,True,True,classic,,,,,,,,,,,,,,,,,uploads.ungrounded.net,bd88a832-4d94-48ba-a4a0-9c8d4495f100,d61c002a-b1d6-4c3e-a4f8-75e920e943a5,settings_snapshot,1772988287374
,1772988645842,settings_snapshot,custom,a0fzpVG1D2NIoicxxnMCWMbQh4u2,,,,,2026.04.0,,2026-03-08T16:50:45.842Z,0d3748a9-1460-4f5c-97eb-363a2a293cff,,,2026-03-08T14:50:28.878000+00:00,093cd560-b011-4a5d-b49d-90cf60a42e79,,,,POe8AYFrULRCqTqbktIo,z1bpBDBhEnvKdoCLXKrf,,,,,,,initial_load,,,,,,False,False,,False,,False,False,splash,False,False,before_first_level_countdown,False,,False,idle,False,,False,undecided,1.0,,,,,,,,,,True,h,r,studio-light,enter,True,True,q,False,s,False,f,True,standard,True,True,classic,,,,,,,,,,,,,,,,,uploads.ungrounded.net,0d3748a9-1460-4f5c-97eb-363a2a293cff,093cd560-b011-4a5d-b49d-90cf60a42e79,settings_snapshot,1772988645842
,1772991281022,settings_snapshot,custom,Zzq44WnQtFbZAg9s8z1p8qBA4pw1,,,,,2026.04.0,,2026-03-08T17:34:41.022Z,4f9eeb8c-1f40-4dc5-bc6e-bed60c894fe2,,,2026-03-08T17:34:40.838000+00:00,236f3878-b7ec-4e00-8f9d-8bca1ea15041,,,,rgoxz9FrEnt4J1ONjqPZ,32xh7eOPN7XlXlaByflX,,,,,,,initial_load,,,,,,False,False,,False,,False,False,splash,False,False,before_first_level_countdown,False,,False,idle,False,,False,undecided,1.0,,,,,,,,,,True,h,r,studio-light,enter,True,True,q,False,s,False,f,True,standard,True,True,classic,,,,,,,,,,,,,,,,,uploads.ungrounded.net,4f9eeb8c-1f40-4dc5-bc6e-bed60c894fe2,236f3878-b7ec-4e00-8f9d-8bca1ea15041,settings_snapshot,1772991281022
,1772994554583,settings_snapshot,custom,p5iw5mRfLDZkBa5G9SlAljkMKwi1,,,,,2026.04.0,,2026-03-08T18:29:14.583Z,97d475f2-500f-40fd-8000-def1cfa11e16,,,2026-03-08T18:29:14.631000+00:00,efc50570-43e0-4eb4-a1b6-a1e620ddf81e,,,,kGcfUjQSYeavTlQNwC4f,Yhll8bscMjjh3xR32Q1N,,,,,,,initial_load,,,,,,False,False,,False,,False,False,splash,False,False,before_first_level_countdown,False,,False,idle,False,,False,undecided,1.0,,,,,,,,,,True,h,r,studio-light,enter,True,True,q,False,s,False,f,True,standard,True,True,classic,,,,,,,,,,,,,,,,,uploads.ungrounded.net,97d475f2-500f-40fd-8000-def1cfa11e16,efc50570-43e0-4eb4-a1b6-a1e620ddf81e,settings_snapshot,1772994554583
,1772997027869,settings_snapshot,custom,7JsPGQwpPmY04hDrLk2PsSZeHoX2,,,,,2026.04.0,,2026-03-08T19:10:27.869Z,159cdbad-e4a2-41b3-a319-f2571d707632,,,2026-03-08T19:10:27.889000+00:00,e6e644a5-1c04-4386-9147-6ba9a9015c06,,,,8eCl9YIPy1DOohS36sdX,Zb12SjSaFuwKx5x57XHJ,,,,,,,initial_load,,,,,,False,False,,False,,False,False,splash,False,False,before_first_level_countdown,False,,False,idle,False,,False,undecided,1.0,,,,,,,,,,True,h,r,studio-light,enter,True,True,q,False,s,False,f,True,standard,True,True,classic,,,,,,,,,,,,,,,,,uploads.ungrounded.net,159cdbad-e4a2-41b3-a319-f2571d707632,e6e644a5-1c04-4386-9147-6ba9a9015c06,settings_snapshot,1772997027869
,1772997699694,settings_snapshot,custom,cy0igKD04ERMiPTF5Gm681bRuip2,,,,,2026.04.0,,2026-03-08T19:21:39.694Z,df445cb7-7565-48e0-8259-c3fd1f58d33e,,,2026-03-08T19:21:41.260000+00:00,1c69ac44-4198-4390-9ad7-b4c25014353f,,,,ZYp1rmX3P1hN128PYePf,3ygjPrHSSlu8VqlO81Bw,,,,,,,initial_load,,,,,,False,False,,False,,False,False,splash,False,False,before_first_level_countdown,False,,False,idle,False,,False,undecided,1.0,,,,,,,,,,True,h,r,studio-light,enter,True,True,q,False,s,False,f,True,standard,True,True,classic,,,,,,,,,,,,,,,,,uploads.ungrounded.net,df445cb7-7565-48e0-8259-c3fd1f58d33e,1c69ac44-4198-4390-9ad7-b4c25014353f,settings_snapshot,1772997699694
,1773000055401,settings_snapshot,custom,rOIvRLztCNgg4RSnmDYSAoBB0tA2,,,,,2026.04.0,,2026-03-08T20:00:55.401Z,08d0a8b8-bf67-4804-bb2f-29d0d0b2ed65,,,2026-03-08T20:00:59.683000+00:00,add54316-20e5-4bcb-ba20-c647cb4f4b5e,,,,o7Usi3dImwpN5Pf5rNEO,x0WksAwluezDR7ngVyDA,,,,,,,initial_load,,,,,,False,False,,False,,False,False,splash,False,False,before_first_level_countdown,False,,False,idle,False,,False,undecided,1.0,,,,,,,,,,True,h,r,studio-light,enter,True,True,q,False,s,False,f,True,standard,True,True,classic,,,,,,,,,,,,,,,,,uploads.ungrounded.net,08d0a8b8-bf67-4804-bb2f-29d0d0b2ed65,add54316-20e5-4bcb-ba20-c647cb4f4b5e,settings_snapshot,1773000055401
,1773025447313,settings_snapshot,custom,DjHQhc54Z7bQT78jqPpzmd1iZf52,,,,,2026.04.0,,2026-03-09T03:04:07.313Z,c55bb09f-e662-4b99-8c19-4f450ce8a870,,,2026-03-09T03:04:08.359000+00:00,905cfd91-aca1-4150-8646-13f102a3eb5e,,,,cJvbvrotbY2tEg2OCD5i,oukiwt14v4OjoKWdUa9R,,,,,,,initial_load,,,,,,False,False,,False,,False,False,splash,False,False,before_first_level_countdown,False,,False,idle,False,,False,undecided,1.0,,,,,,,,,,True,h,r,studio-light,enter,True,True,q,False,s,False,f,True,standard,True,True,classic,,,,,,,,,,,,,,,,,uploads.ungrounded.net,c55bb09f-e662-4b99-8c19-4f450ce8a870,905cfd91-aca1-4150-8646-13f102a3eb5e,settings_snapshot,1773025447313
,1773032362481,settings_snapshot,custom,0e9HRvJEizdOwugFXROhhOPUQSi2,,,,,2026.04.0,,2026-03-09T04:59:22.481Z,09c17bfa-a2de-41c5-aa2a-7702aabd52de,,,2026-03-09T04:59:20.727000+00:00,338f8821-bbc8-4531-a5b7-75a4dc18d9e3,,,,B0RzwRXM4pajSCfQyY6M,yrwxtJiL1A7rzbfAWTsP,,,,,,,initial_load,,,,,,False,False,,False,,False,False,splash,False,False,before_first_level_countdown,False,,False,idle,False,,False,undecided,1.0,,,,,,,,,,True,h,r,studio-light,enter,True,True,q,False,s,False,f,True,standard,True,True,classic,,,,,,,,,,,,,,,,,uploads.ungrounded.net,09c17bfa-a2de-41c5-aa2a-7702aabd52de,338f8821-bbc8-4531-a5b7-75a4dc18d9e3,settings_snapshot,1773032362481
